person_id,name,gender,age,education_years,region,employment_status,industry,hours_worked_per_week,monthly_income,job_search_active,survey_source
2049,Fatima Ofori,Female,twenty-five,0,upper west,unemp,Public Sector,15,,no,hs
3052,Kofi Brown,Male,24,20,upper west,Self-employed,agric,58,6350.0,No,HIES
2951,Michael Ofori,M,49,18,Volta,Not in Labour Force,Agriculture,40,6200.0,No,hies
3121,Adwoa Tetteh,F,26,7,Volta,unemp,agric,53,1050.0,no,HIES
2770,Yaw Tetteh,F,33,17,Greater Accra,Self-employed,Services,10,,no,HS
2242,Fatima Brown,male,55,15,central,Employed,Manufacturing,50,,Yes,HS
2029,Fatima Asare,male,45,18,central,Informal,Agriculture,42,2350.0,Yes,LFS
3431,Grace Mensah,M,26,15,western,Self-employed,serv,69,5950.0,YES,LFS
3455,Kwame Ofori,male,25,11,Northern,Unemployed,agric,39,2350.0,Yes,hies
3085,Efua Brown,Female,59,21,western,unemp,Services,47,2150.0,no,HIES
2013,Adwoa Owusu,Female,32,0,Upper West,unemp,agric,42,2000.0,Yes,hies
3414,Kofi Asare,M,39,5,Greater Accra,Not in Labour Force,Construction,62,7700.0,YES,HIES
3046,Joseph Tetteh,M,56,0,western,unemp,Construction,67,5950.0,No,HS
3094,Fatima Addo,F,49,2,eastern,Unemployed,Services,45,7800.0,no,lfs
2986,Kojo Tetteh,F,twenty-five,5,eastern,emp,Construction,4,1950.0,YES,lfs
2174,Akosua Agyeman,F,39,20,Volta,unemp,Trade,forty,,No,lfs
3063,Ama Owusu,F,28,10,Eastern,Unemployed,Services,59,5200.0,Yes,hs
3351,Samuel Boateng,male,twenty-five,17,Central,Unemployed,serv,70,5400.0,No,hs
2470,Daniel Owusu,female,39,21,Western,Self-employed,serv,49,3650.0,No,hies
2273,Rashid Amankwah,M,39,1,upper east,emp,Services,55,1150.0,YES,hs
2900,Irene Mensah,M,20,20,central,Not in Labour Force,Manufacturing,18,7350.0,No,LFS
2674,Emmanuel Lee,female,26,10,ashanti,Unemployed,serv,36,800.0,YES,HIES
3331,Kofi Sarpong,F,15,20,central,Not in Labour Force,Services,20,3850.0,no,HIES
2070,Grace Amankwah,F,46,5,central,emp,Agriculture,51,7500.0,no,HS
3048,Adwoa Agyeman,M,17,21,Greater Accra,Informal,Public Sector,59,350.0,Yes,LFS
2857,Kojo Nkrumah,Female,28,10,eastern,Unemployed,serv,62,7350.0,No,lfs
3391,Efua Owusu,Female,37,12,Volta,Unemployed,serv,43,3250.0,no,HS
2330,Adwoa Owusu,male,17,3,Northern,Employed,Construction,0,1800.0,No,HS
2607,Samuel Lee,Female,23,21,ashanti,Not in Labour Force,agric,3,1200.0,No,hs
2387,Akosua Boateng,Male,40,19,Northern,Employed,Construction,56,4500.0,Yes,HIES
2562,Fatima Brown,male,29,18,greater accra,emp,Agriculture,10,1150.0,No,hs
2303,Rashid Mensah,M,35,7,Western,Self-employed,Manufacturing,47,2750.0,YES,HS
3413,Fatima Owusu,male,41,19,Ashanti,Employed,Manufacturing,60,6500.0,No,HIES
3376,Akosua Addo,female,24,5,Greater Accra,unemp,agric,forty,5800.0,YES,LFS
3380,Selina Owusu,Female,56,8,northern,unemp,Trade,34,7050.0,no,HIES
3155,Abena Nkrumah,male,41,1,eastern,Employed,Construction,6,7250.0,No,LFS
2347,Kojo Mensah,F,26,11,greater accra,emp,serv,44,1300.0,Yes,HIES
3211,Ama Owusu,male,26,15,ashanti,Informal,Services,34,5850.0,no,lfs
2356,Samuel Brown,male,33,3,greater accra,Self-employed,Construction,32,6500.0,YES,hs
2698,Grace Lee,Female,21,10,Central,emp,Services,25,750.0,YES,HIES
2848,Abena Owusu,male,56,19,eastern,Informal,Trade,6,3300.0,YES,hies
2623,Grace Addo,female,38,4,Eastern,unemp,Services,69,1450.0,Yes,LFS
3162,Adwoa Agyeman,Male,42,1,volta,Employed,Agriculture,32,,YES,hies
2529,Kwame Ofori,male,50,14,Eastern,Informal,Services,25,4800.0,Yes,HIES
2797,Isaac Brown,Female,25,15,ashanti,emp,Agriculture,46,1500.0,No,lfs
2218,Kofi Lee,Male,53,10,upper east,Unemployed,Public Sector,7,150.0,no,HS
2604,Kwame Brown,Female,22,20,upper west,Informal,Manufacturing,42,7950.0,no,hs
2925,Isaac Boateng,F,twenty-five,10,Northern,Unemployed,agric,60,6750.0,No,LFS
3023,Kofi Sarpong,F,55,0,central,unemp,Construction,10,1700.0,YES,HS
2884,Irene Tetteh,female,43,6,central,Self-employed,Public Sector,51,1300.0,Yes,hs
2454,Irene Amankwah,Male,37,15,ashanti,unemp,Manufacturing,11,387.0,YES,lfs
2511,Ama Agyeman,female,41,4,western,Self-employed,Manufacturing,41,,no,lfs
2416,Abena Doe,F,52,2,upper west,emp,Construction,51,7000.0,No,LFS
3229,Ama Owusu,F,19,1,Northern,Informal,serv,30,4300.0,no,hs
2808,Adwoa Agyeman,Male,37,20,Western,Not in Labour Force,Agriculture,1,2700.0,No,hs
2689,Joseph Addo,M,35,18,Western,Unemployed,Construction,61,6750.0,YES,HS
2836,Joseph Ofori,F,23,21,upper east,Unemployed,Trade,7,2200.0,Yes,LFS
2530,Michael Boateng,female,36,9,western,Employed,agric,11,1800.0,no,hs
3372,Rashid Agyeman,Male,31,19,Upper West,emp,Construction,29,5050.0,No,LFS
2844,Selina Mensah,female,55,10,Northern,Not in Labour Force,agric,21,6400.0,no,lfs
2328,Abena Boateng,female,60,13,Upper West,unemp,Manufacturing,1,,no,HS
2533,Akosua Tetteh,Male,23,21,Northern,Unemployed,agric,24,4250.0,No,HIES
2916,Kojo Boateng,Female,65,13,Volta,Employed,Agriculture,8,3250.0,YES,HS
2401,Michael Doe,M,33,6,greater accra,Not in Labour Force,serv,48,4450.0,Yes,LFS
3066,Kojo Amankwah,Female,28,1,central,Employed,agric,forty,5550.0,Yes,lfs
2939,Efua Mensah,F,22,14,Northern,Unemployed,agric,37,3950.0,No,HS
3384,Samuel Asare,M,55,0,upper west,Employed,Services,6,1000.0,Yes,LFS
2649,Isaac Brown,Male,51,20,Ashanti,emp,agric,15,5100.0,Yes,lfs
2200,Irene Addo,F,53,14,Northern,Not in Labour Force,Construction,12,200.0,Yes,lfs
3436,Abena Addo,F,57,12,Upper West,Informal,Agriculture,51,4500.0,Yes,LFS
3428,Ama Brown,M,22,10,Northern,Employed,Trade,61,700.0,No,hies
3248,Abena Ofori,Female,53,18,Northern,Informal,Manufacturing,60,1550.0,no,hs
2481,Daniel Amankwah,Female,61,5,northern,Not in Labour Force,serv,67,750.0,YES,LFS
3309,Rashid Lee,Female,28,7,Northern,emp,Trade,60,1700.0,No,lfs
2515,Ama Addo,F,40,11,Ashanti,unemp,Manufacturing,32,4100.0,YES,hs
3381,Kojo Tetteh,Male,23,14,northern,Informal,Public Sector,44,7600.0,no,hs
3393,Selina Asare,M,65,8,volta,Not in Labour Force,Manufacturing,48,2350.0,Yes,lfs
2640,Kwame Ofori,Female,51,15,Northern,Employed,Services,34,,no,HIES
2183,Fatima Mensah,Male,20,2,volta,Employed,Public Sector,69,5150.0,no,HIES
3207,Abena Ofori,female,30,19,Ashanti,Self-employed,Construction,69,7650.0,Yes,HS
2934,Abena Boateng,Male,52,7,Central,Not in Labour Force,Public Sector,45,500.0,no,hies
2895,Adwoa Amankwah,Female,18,16,eastern,emp,Services,forty,7400.0,No,HS
2186,Samuel Brown,Female,16,20,Volta,Informal,Construction,59,200.0,No,HIES
2532,Kofi Sarpong,female,57,21,Northern,Not in Labour Force,Services,59,7650.0,No,hies
3157,Yaw Brown,M,54,14,northern,Employed,agric,60,3400.0,YES,hies
2690,Joseph Ofori,Female,17,18,eastern,Informal,serv,50,2100.0,YES,hs
2746,Selina Ofori,female,15,11,western,Employed,Construction,13,6250.0,YES,hies
2765,Samuel Sarpong,female,40,20,greater accra,Employed,Manufacturing,27,7300.0,Yes,HS
2846,Rashid Tetteh,male,49,11,ashanti,emp,Trade,21,3400.0,Yes,lfs
3259,Ama Boateng,female,36,1,upper west,unemp,Public Sector,50,8000.0,Yes,lfs
2486,Michael Sarpong,Male,19,7,Upper West,Unemployed,Services,28,4400.0,no,lfs
2297,Irene Mensah,Female,twenty-five,6,Central,emp,Services,53,?,No,HIES
3044,Irene Sarpong,F,61,16,central,Employed,Construction,forty,1450.0,No,hies
2374,Fatima Amankwah,Male,47,21,ashanti,emp,agric,68,1950.0,no,hs
3005,Rashid Ofori,M,50,6,volta,Informal,serv,50,4400.0,no,HS
2561,Selina Amankwah,Male,16,1,western,emp,serv,33,4450.0,no,LFS
2608,Selina Mensah,F,38,8,eastern,Employed,Agriculture,43,1100.0,YES,hies
2603,Kojo Owusu,female,23,0,Upper West,unemp,serv,33,3500.0,YES,hs
3478,Ama Owusu,M,28,16,Western,emp,Agriculture,41,1500.0,no,HS
3449,Adwoa Brown,Male,38,18,ashanti,Not in Labour Force,Services,5,4150.0,Yes,hs
2117,Rashid Amankwah,male,52,7,Central,Employed,Services,57,3800.0,Yes,HS
2149,Joseph Boateng,M,55,20,upper west,unemp,agric,46,750.0,YES,lfs
2822,Kojo Nkrumah,female,60,15,Western,Self-employed,serv,28,4250.0,no,hs
2798,Efua Agyeman,male,37,9,Eastern,Not in Labour Force,Manufacturing,69,1950.0,YES,LFS
3460,Ama Owusu,Female,44,21,upper west,Self-employed,serv,49,650.0,YES,LFS
3271,Kojo Doe,female,45,4,Upper East,Unemployed,serv,12,6700.0,YES,HS
3242,Abena Tetteh,M,24,13,northern,Unemployed,agric,41,4750.0,No,lfs
3136,Rashid Mensah,M,40,20,eastern,Self-employed,serv,45,,YES,hies
2714,Adwoa Asare,Female,18,9,northern,Unemployed,serv,47,6650.0,Yes,HS
3382,Kojo Owusu,female,19,3,Volta,Employed,agric,40,2900.0,No,HS
2038,Yaw Ofori,F,16,10,Western,Not in Labour Force,serv,23,5800.0,Yes,lfs
3143,Michael Lee,male,30,10,Upper West,unemp,Construction,11,4300.0,YES,HIES
3258,Adwoa Mensah,male,26,15,Eastern,Not in Labour Force,Agriculture,52,750.0,no,hies
2336,Efua Agyeman,male,53,20,western,Self-employed,Trade,13,150.0,No,hs
2024,Abena Owusu,male,30,14,Central,Informal,agric,64,4950.0,Yes,hies
3283,Irene Nkrumah,Female,30,18,western,Self-employed,Public Sector,65,6650.0,Yes,HS
3334,Kofi Ofori,Male,51,7,Western,Informal,agric,1,4350.0,Yes,hs
2603,Kojo Owusu,female,23,0,Upper West,unemp,serv,33,3500.0,YES,hs
2845,Fatima Owusu,M,39,14,greater accra,Self-employed,Agriculture,56,1900.0,No,hs
2877,Fatima Nkrumah,male,61,14,western,unemp,Construction,55,4300.0,No,hies
2541,Isaac Lee,female,44,1,Ashanti,Informal,Construction,59,2000.0,no,lfs
3499,Kojo Asare,Male,44,18,Upper West,Self-employed,Manufacturing,25,5800.0,No,HS
2208,Grace Owusu,Female,18,9,eastern,unemp,Trade,64,6000.0,No,LFS
2144,Kwame Addo,F,19,15,Upper West,unemp,Services,54,,No,HS
3106,Isaac Nkrumah,M,63,9,Volta,Unemployed,serv,41,3000.0,No,lfs
2570,Kofi Brown,F,twenty-five,17,Eastern,Self-employed,Manufacturing,48,2150.0,Yes,hies
3496,Ama Agyeman,F,50,8,Central,Informal,Public Sector,31,4400.0,Yes,hs
2122,Irene Asare,Male,110,6,Volta,Not in Labour Force,Construction,28,1150.0,Yes,HIES
2978,Akosua Addo,F,17,6,northern,Unemployed,agric,64,350.0,Yes,lfs
2455,Kojo Asare,M,50,3,Western,Employed,Services,52,5750.0,Yes,hies
2495,Isaac Ofori,male,48,15,Upper West,emp,Trade,12,7550.0,No,HS
3051,Efua Nkrumah,Female,64,8,northern,Informal,Manufacturing,32,3650.0,Yes,HIES
2501,Michael Boateng,male,65,8,Greater Accra,Informal,Construction,34,7150.0,Yes,HIES
2755,Ama Ofori,male,52,4,Eastern,Employed,Manufacturing,29,?,No,LFS
2993,Michael Ofori,M,15,9,Eastern,Self-employed,agric,31,5950.0,No,HIES
2397,Abena Brown,F,30,0,Central,Informal,agric,20,1850.0,Yes,LFS
3435,Irene Tetteh,Male,51,19,Upper West,Employed,Trade,68,4600.0,no,HS
2590,Ama Agyeman,Female,47,13,central,unemp,Manufacturing,44,7100.0,YES,HIES
3495,Abena Agyeman,F,39,17,northern,Informal,Public Sector,27,4850.0,No,lfs
2796,Abena Doe,Male,34,10,Northern,Not in Labour Force,Construction,69,5600.0,YES,HIES
2648,Abena Tetteh,F,60,3,central,unemp,Services,36,,Yes,HIES
3343,Samuel Nkrumah,Female,61,20,greater accra,Informal,Services,29,850.0,No,LFS
3243,Adwoa Agyeman,M,twenty-five,14,eastern,emp,Agriculture,57,6400.0,YES,hies
3360,Efua Tetteh,female,54,15,Upper West,Unemployed,agric,42,,no,hs
3321,Emmanuel Owusu,F,56,9,Ashanti,Not in Labour Force,Public Sector,19,900.0,no,HIES
3013,Ama Mensah,Female,58,17,Eastern,Unemployed,serv,57,1300.0,Yes,HIES
2973,Rashid Ofori,Female,24,11,Upper West,emp,Trade,33,,Yes,hs
2948,Adwoa Doe,male,39,11,Ashanti,Unemployed,Public Sector,63,450.0,Yes,HIES
2913,Yaw Mensah,M,60,18,Central,Unemployed,Public Sector,44,3450.0,No,hies
2461,Michael Agyeman,Female,22,2,Ashanti,Unemployed,Public Sector,21,947.0,Yes,hs
2285,Fatima Tetteh,Female,51,17,Volta,Informal,Services,29,7300.0,Yes,HS
3047,Kofi Ofori,female,twenty-five,19,Central,Not in Labour Force,agric,34,5050.0,YES,hies
3252,Samuel Agyeman,male,19,14,Central,Informal,Construction,29,3300.0,Yes,HIES
2721,Ama Mensah,F,38,13,Northern,Not in Labour Force,serv,24,,no,hies
3027,Samuel Sarpong,M,63,13,Volta,Self-employed,agric,forty,850.0,YES,HIES
2549,Joseph Sarpong,F,56,16,Upper West,emp,Trade,2,4050.0,YES,hs
3054,Grace Sarpong,F,49,5,Eastern,Employed,Trade,53,7300.0,YES,LFS
2499,Samuel Lee,M,26,16,upper east,Employed,Construction,21,150.0,Yes,hs
2921,Selina Tetteh,F,28,5,Upper West,Employed,serv,48,5500.0,YES,hs
3418,Efua Ofori,female,twenty-five,15,volta,Self-employed,Services,24,4400.0,no,hs
3030,Grace Tetteh,F,43,5,eastern,Not in Labour Force,Public Sector,6,5900.0,Yes,LFS
3306,Michael Doe,male,20,15,Central,Not in Labour Force,Construction,5,5800.0,YES,hies
3057,Daniel Lee,female,15,16,upper west,unemp,Public Sector,15,6400.0,Yes,LFS
2422,Kwame Boateng,F,47,4,northern,emp,Construction,35,1400.0,No,lfs
2157,Grace Tetteh,female,36,14,ashanti,Informal,Manufacturing,11,5150.0,No,LFS
2565,Kwame Mensah,M,19,16,Eastern,Informal,Trade,60,3600.0,YES,hs
2520,Kojo Doe,Male,33,12,Upper West,emp,Public Sector,65,5700.0,No,HS
2871,Rashid Boateng,M,28,14,Ashanti,Self-employed,Trade,48,7650.0,no,LFS
3491,Kwame Amankwah,M,18,2,Volta,emp,Agriculture,51,5900.0,No,HS
2611,Selina Asare,M,22,12,upper east,unemp,agric,44,,Yes,HIES
2587,Selina Asare,Male,50,16,central,Unemployed,Manufacturing,61,7200.0,Yes,hs
2260,Samuel Owusu,Female,32,4,central,Unemployed,agric,44,4550.0,no,LFS
2298,Fatima Lee,Male,16,0,Upper West,emp,Public Sector,forty,4800.0,No,HIES
2554,Kojo Doe,female,60,3,Upper West,emp,Construction,67,7350.0,Yes,HIES
3035,Ama Doe,male,15,4,northern,unemp,serv,4,6650.0,YES,LFS
2692,Selina Tetteh,Female,43,7,upper east,Not in Labour Force,Construction,9,2150.0,YES,HS
3032,Joseph Addo,Male,twenty-five,17,Central,Unemployed,Manufacturing,25,1454.0,Yes,LFS
3233,Kofi Owusu,M,63,18,eastern,Informal,Trade,53,3000.0,Yes,lfs
2843,Rashid Addo,male,56,20,Volta,Not in Labour Force,Trade,24,4800.0,no,HIES
3400,Fatima Mensah,F,30,10,upper east,unemp,Agriculture,41,6850.0,no,hs
2292,Fatima Amankwah,Male,26,6,greater accra,emp,Public Sector,4,2600.0,YES,HIES
2928,Kofi Doe,F,20,16,Western,emp,Agriculture,26,4900.0,YES,hs
3074,Ama Amankwah,Male,57,19,Western,emp,Public Sector,44,7050.0,Yes,LFS
2687,Yaw Brown,Female,33,12,northern,Unemployed,agric,31,738.0,no,HIES
2449,Selina Ofori,M,38,17,ashanti,Not in Labour Force,Manufacturing,61,1050.0,Yes,lfs
2053,Yaw Amankwah,Male,29,8,Volta,Employed,Agriculture,43,1950.0,no,lfs
2309,Selina Mensah,male,64,3,Upper West,Not in Labour Force,Public Sector,59,7050.0,Yes,HIES
3340,Abena Boateng,Female,48,21,western,emp,Public Sector,33,6500.0,Yes,LFS
2489,Emmanuel Asare,male,64,9,volta,Informal,Manufacturing,forty,7800.0,Yes,LFS
2592,Irene Sarpong,F,44,12,Upper West,Not in Labour Force,Agriculture,48,4500.0,no,hs
2743,Kojo Ofori,male,36,5,Central,emp,Services,0,4300.0,YES,HS
2960,Efua Boateng,Female,52,10,Ashanti,Unemployed,Trade,15,1933.0,no,HIES
3416,Rashid Lee,Male,56,0,ashanti,Employed,Manufacturing,21,6350.0,Yes,hs
2639,Fatima Asare,F,twenty-five,8,central,Informal,Public Sector,20,3850.0,YES,lfs
2120,Samuel Mensah,female,32,7,Ashanti,Self-employed,Construction,12,4950.0,No,HS
3311,Yaw Tetteh,Female,43,13,Ashanti,Employed,Construction,9,1750.0,YES,HS
3419,Ama Ofori,Male,22,7,eastern,Not in Labour Force,agric,16,3000.0,no,lfs
2001,Daniel Brown,male,63,16,Northern,emp,Agriculture,40,5050.0,Yes,LFS
2654,Yaw Boateng,male,58,1,Eastern,unemp,Trade,55,7000.0,no,lfs
2087,Kofi Mensah,M,46,1,Eastern,Not in Labour Force,Services,56,7350.0,Yes,hs
2172,Ama Brown,Female,28,17,northern,Unemployed,agric,27,4750.0,No,hs
2866,Ama Ofori,male,19,8,central,Unemployed,Public Sector,12,750.0,no,hs
2028,Grace Doe,Female,34,20,Upper West,Not in Labour Force,agric,forty,4450.0,Yes,LFS
2786,Michael Ofori,female,32,0,greater accra,Informal,Construction,9,3500.0,YES,hs
2747,Daniel Asare,F,53,7,upper west,Informal,serv,48,,No,hies
2749,Kojo Doe,M,48,19,Northern,Employed,agric,62,1350.0,YES,HS
2580,Kojo Brown,Female,41,7,Central,unemp,Construction,24,491.0,Yes,hies
3277,Kwame Amankwah,M,40,7,upper west,Not in Labour Force,Trade,57,350.0,no,lfs
2553,Emmanuel Brown,male,34,4,upper west,Unemployed,Services,12,250.0,no,hies
3462,Rashid Sarpong,female,24,4,Ashanti,Unemployed,Services,66,6550.0,No,hies
2936,Isaac Ofori,female,25,4,greater accra,Informal,Agriculture,5,6450.0,No,HIES
3156,Kofi Amankwah,male,twenty-five,9,Upper West,Self-employed,Public Sector,56,6100.0,no,hies
2627,Michael Lee,Male,65,18,western,Employed,Public Sector,59,7800.0,Yes,hs
2566,Grace Owusu,F,43,7,Northern,Unemployed,Manufacturing,59,2850.0,YES,hies
3150,Samuel Owusu,Male,21,8,Upper East,emp,Trade,67,2500.0,Yes,hs
2010,Akosua Doe,M,59,4,ashanti,Informal,Construction,35,7450.0,Yes,LFS
3103,Isaac Amankwah,male,64,7,ashanti,unemp,Manufacturing,49,5350.0,no,HIES
2914,Kojo Addo,male,56,9,Ashanti,Unemployed,Construction,24,1583.0,no,hies
2809,Irene Addo,Female,29,1,volta,Self-employed,serv,60,7300.0,No,lfs
2544,Kwame Lee,Female,24,17,western,Employed,serv,42,2450.0,no,hies
3289,Emmanuel Tetteh,Male,45,17,eastern,Employed,Services,forty,1500.0,no,HS
2588,Yaw Boateng,Male,16,0,Greater Accra,emp,Manufacturing,25,450.0,No,hies
3079,Isaac Lee,female,44,0,Western,Informal,Manufacturing,5,2950.0,YES,HS
2389,Joseph Lee,female,110,15,volta,Informal,Trade,30,,YES,HS
3377,Yaw Doe,Male,64,5,Eastern,Unemployed,Public Sector,3,7400.0,no,hs
2251,Daniel Tetteh,F,57,13,ashanti,Employed,serv,24,,no,hs
2444,Kojo Tetteh,M,49,10,Upper West,Employed,Trade,46,2200.0,no,lfs
2166,Selina Boateng,female,32,0,northern,Self-employed,serv,41,4150.0,Yes,hies
2506,Kofi Lee,Male,18,9,central,Unemployed,Agriculture,40,450.0,no,HS
2265,Joseph Nkrumah,M,61,14,Eastern,Not in Labour Force,Construction,47,5400.0,no,HIES
2052,Joseph Lee,M,29,8,northern,Informal,Services,7,3750.0,no,hs
2108,Kofi Tetteh,male,24,13,Greater Accra,Self-employed,Agriculture,5,4350.0,YES,HS
3084,Irene Tetteh,male,25,8,ashanti,Unemployed,agric,2,1900.0,YES,hs
2479,Emmanuel Sarpong,M,47,2,Volta,Informal,Services,15,850.0,no,LFS
3265,Kojo Asare,M,18,11,Greater Accra,emp,Manufacturing,21,?,no,hies
2500,Daniel Asare,F,63,1,western,emp,Agriculture,9,6050.0,No,hies
3206,Abena Brown,F,65,20,Greater Accra,Informal,Construction,14,450.0,YES,HS
3411,Samuel Boateng,female,twenty-five,15,Volta,unemp,Construction,34,3150.0,Yes,HS
2467,Ama Nkrumah,M,32,18,Ashanti,Informal,serv,6,,Yes,HIES
2970,Grace Ofori,Male,43,4,upper west,Employed,serv,69,2350.0,no,HIES
2712,Akosua Boateng,male,43,6,eastern,Employed,Manufacturing,70,4250.0,No,HS
3003,Kofi Mensah,F,110,16,greater accra,unemp,serv,21,,YES,LFS
2750,Daniel Mensah,male,21,3,western,unemp,Services,48,6000.0,No,lfs
2199,Samuel Addo,male,20,15,Greater Accra,unemp,Agriculture,58,,YES,LFS
3081,Daniel Asare,male,23,16,central,Employed,serv,60,3950.0,YES,hs
3304,Selina Sarpong,male,53,9,ashanti,Self-employed,Public Sector,17,7750.0,YES,HS
3356,Abena Amankwah,M,62,18,upper east,Unemployed,Manufacturing,49,,No,HS
2191,Fatima Lee,Female,53,8,eastern,emp,Agriculture,7,1000.0,Yes,hies
3215,Grace Asare,Male,33,14,western,emp,serv,8,1200.0,Yes,LFS
3247,Efua Ofori,male,18,7,Upper East,emp,Trade,4,5250.0,No,LFS
3139,Fatima Asare,female,32,21,upper west,unemp,serv,29,,No,hies
2152,Irene Ofori,M,110,7,Volta,Unemployed,Services,20,2016.0,No,hs
3485,Isaac Tetteh,Female,55,10,Western,Informal,Manufacturing,29,5750.0,No,hs
2188,Joseph Mensah,Male,110,7,upper west,Employed,Services,18,250.0,No,HS
3098,Daniel Lee,Male,45,4,eastern,Informal,serv,49,2750.0,Yes,hies
2730,Kwame Brown,M,61,8,greater accra,Not in Labour Force,serv,70,6850.0,Yes,LFS
2241,Kofi Lee,Male,45,6,Upper East,Informal,Construction,24,5850.0,No,LFS
2146,Ama Agyeman,M,38,21,Eastern,Self-employed,Agriculture,20,2250.0,no,LFS
2563,Michael Sarpong,M,29,13,Upper West,Self-employed,Manufacturing,27,5800.0,Yes,HIES
2256,Kwame Sarpong,F,48,8,Volta,Employed,Construction,32,2800.0,No,HIES
2096,Adwoa Owusu,F,43,21,Greater Accra,Self-employed,Public Sector,63,6900.0,YES,hs
3396,Yaw Mensah,female,15,1,central,Informal,serv,0,200.0,YES,HS
3395,Samuel Tetteh,male,41,7,northern,Informal,agric,36,?,No,LFS
2413,Selina Tetteh,Female,30,7,Upper East,Not in Labour Force,agric,31,1150.0,no,HS
3186,Ama Amankwah,male,26,18,central,emp,Public Sector,53,150.0,no,HIES
2427,Adwoa Owusu,female,42,9,ashanti,unemp,Agriculture,8,2600.0,Yes,lfs
2244,Yaw Tetteh,F,36,16,Western,Unemployed,Services,23,6000.0,YES,HS
2681,Isaac Lee,M,27,13,Central,Not in Labour Force,agric,39,5250.0,No,LFS
3441,Ama Addo,F,19,20,Volta,emp,Manufacturing,38,7100.0,No,hs
2344,Irene Boateng,Male,45,11,ashanti,unemp,agric,31,1864.0,No,HS
2955,Emmanuel Tetteh,female,33,2,Eastern,unemp,Agriculture,28,?,Yes,hs
3347,Michael Ofori,M,51,7,Central,Informal,Trade,16,1100.0,No,lfs
3055,Irene Owusu,Male,20,13,Ashanti,unemp,Public Sector,20,7350.0,No,hies
3398,Abena Owusu,Male,63,20,Ashanti,Not in Labour Force,Services,34,450.0,no,hies
2294,Ama Boateng,Male,38,20,Northern,Unemployed,Trade,69,,no,lfs
2707,Irene Ofori,Female,44,11,upper west,Self-employed,Public Sector,36,7300.0,No,HS
2057,Daniel Sarpong,M,33,17,Ashanti,Not in Labour Force,Manufacturing,2,1700.0,No,lfs
2217,Daniel Tetteh,male,46,20,Central,Unemployed,Public Sector,41,1340.0,no,HIES
2423,Emmanuel Ofori,male,65,16,western,Informal,Public Sector,3,4100.0,Yes,hies
2150,Samuel Doe,F,110,10,western,Unemployed,serv,6,4550.0,YES,hs
2534,Efua Asare,Female,55,0,Volta,Employed,Construction,63,6050.0,YES,lfs
2184,Rashid Asare,Female,53,11,ashanti,Informal,serv,34,7050.0,No,hs
3025,Kofi Owusu,F,34,13,central,Self-employed,agric,68,2950.0,No,hies
3412,Efua Nkrumah,female,17,5,Ashanti,Not in Labour Force,Trade,45,4300.0,YES,HS
3151,Efua Doe,F,51,7,Central,emp,agric,28,,YES,HS
3319,Samuel Agyeman,M,33,11,Volta,unemp,serv,7,5900.0,Yes,lfs
3069,Yaw Mensah,Female,62,7,Upper East,Informal,Manufacturing,9,8000.0,Yes,hies
2947,Selina Sarpong,male,43,2,western,Unemployed,Services,14,1950.0,YES,LFS
3338,Rashid Mensah,male,40,16,volta,Not in Labour Force,Manufacturing,60,7500.0,Yes,hs
2952,Kofi Owusu,M,51,17,ashanti,Not in Labour Force,agric,16,7900.0,no,hs
2824,Yaw Doe,male,34,6,Ashanti,Unemployed,Services,37,5000.0,No,lfs
2110,Fatima Ofori,male,19,7,ashanti,Self-employed,Trade,70,2950.0,no,LFS
3083,Efua Addo,M,59,9,ashanti,unemp,Services,38,3300.0,Yes,HS
2394,Emmanuel Sarpong,female,43,0,Upper West,emp,serv,44,3950.0,Yes,HS
2819,Irene Nkrumah,M,41,11,Ashanti,emp,Public Sector,19,3300.0,Yes,HS
2457,Kojo Tetteh,M,41,16,Northern,Self-employed,agric,16,3350.0,Yes,HS
2361,Akosua Mensah,male,58,17,ashanti,unemp,agric,4,6000.0,Yes,LFS
2710,Isaac Asare,male,62,15,eastern,unemp,Public Sector,69,2350.0,No,hies
2440,Selina Owusu,female,29,9,volta,Employed,agric,48,4100.0,YES,HS
2175,Isaac Addo,female,58,3,Upper West,Unemployed,agric,10,,no,LFS
3147,Michael Brown,F,55,7,upper west,Unemployed,Construction,2,4050.0,No,HS
